"REF_DATE","GEO","DGUID","Components","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-06","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","","..","","","2"
"2016-07","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.79","","","","2"
"2016-08","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.82","","","","2"
"2016-09","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.35","","","","2"
"2016-10","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.41","","","","2"
"2016-11","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.34","","","","2"
"2016-12","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.18","","","","2"
"2017-01","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.23","","","","2"
"2017-02","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.16","","","","2"
"2017-03","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.07","","","","2"
"2017-04","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.02","","","","2"
"2017-05","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.13","","","","2"
"2017-06","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.02","","","","2"
"2017-07","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.28","","","","2"
"2017-08","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.22","","","","2"
"2017-09","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.32","","","","2"
"2017-10","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.41","","","","2"
"2017-11","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.22","","","","2"
"2017-12","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.19","","","","2"
"2018-01","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.46","","","","2"
"2018-02","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.46","","","","2"
"2018-03","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.22","","","","2"
"2018-04","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.41","","","","2"
"2018-05","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.37","","","","2"
"2018-06","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.33","","","","2"
"2018-07","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.63","","","","2"
"2018-08","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.49","","","","2"
"2018-09","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.44","","","","2"
"2018-10","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.69","","","","2"
"2018-11","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.68","","","","2"
"2018-12","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.89","","","","2"
"2019-01","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.64","","","","2"
"2019-02","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.26","","","","2"
"2019-03","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.18","","","","2"
"2019-04","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.31","","","","2"
"2019-05","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.20","","","","2"
"2019-06","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.16","","","","2"
"2019-07","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.38","","","","2"
"2019-08","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.26","","","","2"
"2019-09","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.37","","","","2"
"2019-10","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.30","","","","2"
"2019-11","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.25","","","","2"
"2019-12","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.37","","","","2"
"2020-01","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.26","","","","2"
"2020-02","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.24","","","","2"
"2020-03","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.33","","","","2"
"2020-04","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.04","","","","2"
"2020-05","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","3.98","","","","2"
"2020-06","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.06","","","","2"
"2020-07","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.00","","","","2"
"2020-08","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.13","","","","2"
"2020-09","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.14","","","","2"
"2020-10","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.00","","","","2"
"2020-11","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.14","","","","2"
"2020-12","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","3.99","","","","2"
"2021-01","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","3.93","","","","2"
"2021-02","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","3.90","","","","2"
"2021-03","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.00","","","","2"
"2021-04","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.07","","","","2"
"2021-05","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.16","","","","2"
"2021-06","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.15","","","","2"
"2021-07","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.08","","","","2"
"2021-08","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.21","","","","2"
"2021-09","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.09","","","","2"
"2021-10","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.03","","","","2"
"2021-11","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.12","","","","2"
"2021-12","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","3.96","","","","2"
"2022-01","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","3.99","","","","2"
"2022-02","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.06","","","","2"
"2022-03","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.16","","","","2"
"2022-04","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.40","","","","2"
"2022-05","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.58","","","","2"
"2022-06","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","4.84","","","","2"
"2022-07","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.46","","","","2"
"2022-08","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.64","","","","2"
"2022-09","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","5.69","","","","2"
"2022-10","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","6.37","","","","2"
"2022-11","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","6.25","","","","2"
"2022-12","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, other personal","Interest rate","Percent","239","units","0","v122667815","1.41.2","6.88","","","","2"
"2013-01","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","49644","","","","0"
"2013-02","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","45634","","","","0"
"2013-03","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","50715","","","","0"
"2013-04","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","56562","","","","0"
"2013-05","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","70087","","","","0"
"2013-06","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","54385","","","","0"
"2013-07","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","65647","","","","0"
"2013-08","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","50892","","","","0"
"2013-09","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","61081","","","","0"
"2013-10","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","61749","","","","0"
"2013-11","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","69009","","","","0"
"2013-12","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","69440","","","","0"
"2014-01","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","53892","","","","0"
"2014-02","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","49893","","","","0"
"2014-03","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","59627","","","","0"
"2014-04","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","62110","","","","0"
"2014-05","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","59773","","","","0"
"2014-06","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","63946","","","","0"
"2014-07","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","59579","","","","0"
"2014-08","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","53951","","","","0"
"2014-09","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","61716","","","","0"
"2014-10","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","60314","","","","0"
"2014-11","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","57914","","","","0"
"2014-12","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","66445","","","","0"
"2015-01","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","58119","","","","0"
"2015-02","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","54193","","","","0"
"2015-03","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","65191","","","","0"
"2015-04","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","60289","","","","0"
"2015-05","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","59513","","","","0"
"2015-06","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","67482","","","","0"
"2015-07","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","63712","","","","0"
"2015-08","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","55874","","","","0"
"2015-09","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","61721","","","","0"
"2015-10","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","60726","","","","0"
"2015-11","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","59392","","","","0"
"2015-12","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","66554","","","","0"
"2016-01","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","56524","","","","0"
"2016-02","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","60028","","","","0"
"2016-03","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","68536","","","","0"
"2016-04","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","67050","","","","0"
"2016-05","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","66521","","","","0"
"2016-06","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","73956","","","","0"
"2016-07","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","64161","","","","0"
"2016-08","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","62693","","","","0"
"2016-09","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","72138","","","","0"
"2016-10","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","67149","","","","0"
"2016-11","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","70095","","","","0"
"2016-12","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","72680","","","","0"
"2017-01","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","66451","","","","0"
"2017-02","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","62227","","","","0"
"2017-03","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","75733","","","","0"
"2017-04","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","66682","","","","0"
"2017-05","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","77272","","","","0"
"2017-06","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","81462","","","","0"
"2017-07","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","72718","","","","0"
"2017-08","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","66955","","","","0"
"2017-09","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","70526","","","","0"
"2017-10","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","71930","","","","0"
"2017-11","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","73452","","","","0"
"2017-12","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","88285","","","","0"
"2018-01","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","70254","","","","0"
"2018-02","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","68720","","","","0"
"2018-03","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","79871","","","","0"
"2018-04","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","77639","","","","0"
"2018-05","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","82404","","","","0"
"2018-06","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","83635","","","","0"
"2018-07","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","74387","","","","0"
"2018-08","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","71251","","","","0"
"2018-09","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","74904","","","","0"
"2018-10","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","74853","","","","0"
"2018-11","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","77250","","","","0"
"2018-12","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","83305","","","","0"
"2019-01","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","71036","","","","0"
"2019-02","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","68984","","","","0"
"2019-03","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","77049","","","","0"
"2019-04","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","76234","","","","0"
"2019-05","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","80583","","","","0"
"2019-06","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","83762","","","","0"
"2019-07","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","77409","","","","0"
"2019-08","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","71854","","","","0"
"2019-09","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","82694","","","","0"
"2019-10","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","78170","","","","0"
"2019-11","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","78261","","","","0"
"2019-12","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","89807","","","","0"
"2020-01","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","80175","","","","0"
"2020-02","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","74563","","","","0"
"2020-03","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","106612","","","","0"
"2020-04","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","91603","","","","0"
"2020-05","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","78445","","","","0"
"2020-06","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","82658","","","","0"
"2020-07","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","72964","","","","0"
"2020-08","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","68353","","","","0"
"2020-09","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","81146","","","","0"
"2020-10","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","81488","","","","0"
"2020-11","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","81666","","","","0"
"2020-12","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","88718","","","","0"
"2021-01","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","74448","","","","0"
"2021-02","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","75958","","","","0"
"2021-03","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","89690","","","","0"
"2021-04","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","86522","","","","0"
"2021-05","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","83850","","","","0"
"2021-06","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","99275","","","","0"
"2021-07","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","86237","","","","0"
"2021-08","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","78966","","","","0"
"2021-09","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","82282","","","","0"
"2021-10","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","97461","","","","0"
"2021-11","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","97080","","","","0"
"2021-12","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","106593","","","","0"
"2022-01","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","91785","","","","0"
"2022-02","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","89297","","","","0"
"2022-03","Canada","2016A000011124","Total, funds advanced, business loans","Dollars","Dollars","81","millions","6","v122667765","1.42.1","111679","","","","0"
